EmployeeID,Year,Month,CostCenterID,JobGradeID,CostItemID,CostItem,BudgetCost
HGY20240075,2024,9,CC013,Q005,7,Formazione & Sviluppo,45.36
HGY20240075,2024,10,CC013,Q005,1,Retribuzione Diretta,3229.2000000000003
HGY20240075,2024,10,CC013,Q005,2,Retribuzione Indiretta,496.8
HGY20240075,2024,10,CC013,Q005,3,Premi e Incentivi,248.4
HGY20240075,2024,10,CC013,Q005,4,Oneri Previdenziali,596.16
HGY20240075,2024,10,CC013,Q005,5,Quota TFR,248.4
HGY20240075,2024,10,CC013,Q005,6,Welfare & Benefit,99.36
HGY20240075,2024,10,CC013,Q005,7,Formazione & Sviluppo,49.68
HGY20240075,2024,11,CC013,Q005,1,Retribuzione Diretta,2808.0
HGY20240075,2024,11,CC013,Q005,2,Retribuzione Indiretta,432.0
HGY20240075,2024,11,CC013,Q005,3,Premi e Incentivi,216.0
HGY20240075,2024,11,CC013,Q005,4,Oneri Previdenziali,518.4
HGY20240075,2024,11,CC013,Q005,5,Quota TFR,216.0
HGY20240075,2024,11,CC013,Q005,6,Welfare & Benefit,86.4
HGY20240075,2024,11,CC013,Q005,7,Formazione & Sviluppo,43.2
HGY20240075,2024,12,CC013,Q005,1,Retribuzione Diretta,2808.0
HGY20240075,2024,12,CC013,Q005,2,Retribuzione Indiretta,432.0
HGY20240075,2024,12,CC013,Q005,3,Premi e Incentivi,216.0
HGY20240075,2024,12,CC013,Q005,4,Oneri Previdenziali,518.4
HGY20240075,2024,12,CC013,Q005,5,Quota TFR,216.0
HGY20240075,2024,12,CC013,Q005,6,Welfare & Benefit,86.4
HGY20240075,2024,12,CC013,Q005,7,Formazione & Sviluppo,43.2
HGY20240075,2025,1,CC013,Q005,1,Retribuzione Diretta,2948.4
HGY20240075,2025,1,CC013,Q005,2,Retribuzione Indiretta,453.6
HGY20240075,2025,1,CC013,Q005,3,Premi e Incentivi,226.8
HGY20240075,2025,1,CC013,Q005,4,Oneri Previdenziali,544.3199999999999
HGY20240075,2025,1,CC013,Q005,5,Quota TFR,226.8
HGY20240075,2025,1,CC013,Q005,6,Welfare & Benefit,90.72
HGY20240075,2025,1,CC013,Q005,7,Formazione & Sviluppo,45.36
HGY20240075,2025,2,CC013,Q005,1,Retribuzione Diretta,2808.0
HGY20240075,2025,2,CC013,Q005,2,Retribuzione Indiretta,432.0
HGY20240075,2025,2,CC013,Q005,3,Premi e Incentivi,216.0
HGY20240075,2025,2,CC013,Q005,4,Oneri Previdenziali,518.4
HGY20240075,2025,2,CC013,Q005,5,Quota TFR,216.0
HGY20240075,2025,2,CC013,Q005,6,Welfare & Benefit,86.4
HGY20240075,2025,2,CC013,Q005,7,Formazione & Sviluppo,43.2
HGY20240075,2025,3,CC013,Q005,1,Retribuzione Diretta,2948.4
HGY20240075,2025,3,CC013,Q005,2,Retribuzione Indiretta,453.6
HGY20240075,2025,3,CC013,Q005,3,Premi e Incentivi,226.8
HGY20240075,2025,3,CC013,Q005,4,Oneri Previdenziali,544.3199999999999
HGY20240075,2025,3,CC013,Q005,5,Quota TFR,226.8
HGY20240075,2025,3,CC013,Q005,6,Welfare & Benefit,90.72
HGY20240075,2025,3,CC013,Q005,7,Formazione & Sviluppo,45.36
HGY20240075,2025,4,CC013,Q005,1,Retribuzione Diretta,2808.0
HGY20240075,2025,4,CC013,Q005,2,Retribuzione Indiretta,432.0
HGY20240075,2025,4,CC013,Q005,3,Premi e Incentivi,216.0
HGY20240075,2025,4,CC013,Q005,4,Oneri Previdenziali,518.4
HGY20240075,2025,4,CC013,Q005,5,Quota TFR,216.0
HGY20240075,2025,4,CC013,Q005,6,Welfare & Benefit,86.4
HGY20240075,2025,4,CC013,Q005,7,Formazione & Sviluppo,43.2
HGY20240075,2025,5,CC013,Q005,1,Retribuzione Diretta,2948.4
HGY20240075,2025,5,CC013,Q005,2,Retribuzione Indiretta,453.6
HGY20240075,2025,5,CC013,Q005,3,Premi e Incentivi,226.8
HGY20240075,2025,5,CC013,Q005,4,Oneri Previdenziali,544.3199999999999
HGY20240075,2025,5,CC013,Q005,5,Quota TFR,226.8
HGY20240075,2025,5,CC013,Q005,6,Welfare & Benefit,90.72
HGY20240075,2025,5,CC013,Q005,7,Formazione & Sviluppo,45.36
HGY20240075,2025,6,CC013,Q005,1,Retribuzione Diretta,2808.0
HGY20240075,2025,6,CC013,Q005,2,Retribuzione Indiretta,432.0
HGY20240075,2025,6,CC013,Q005,3,Premi e Incentivi,216.0
HGY20240075,2025,6,CC013,Q005,4,Oneri Previdenziali,518.4
HGY20240075,2025,6,CC013,Q005,5,Quota TFR,216.0
HGY20240075,2025,6,CC013,Q005,6,Welfare & Benefit,86.4
HGY20240075,2025,6,CC013,Q005,7,Formazione & Sviluppo,43.2
HGY20240075,2025,7,CC013,Q005,1,Retribuzione Diretta,3229.2000000000003
HGY20240075,2025,7,CC013,Q005,2,Retribuzione Indiretta,496.8
HGY20240075,2025,7,CC013,Q005,3,Premi e Incentivi,248.4
HGY20240075,2025,7,CC013,Q005,4,Oneri Previdenziali,596.16
HGY20240075,2025,7,CC013,Q005,5,Quota TFR,248.4
HGY20240075,2025,7,CC013,Q005,6,Welfare & Benefit,99.36
HGY20240075,2025,7,CC013,Q005,7,Formazione & Sviluppo,49.68
HGY20240075,2025,8,CC013,Q005,1,Retribuzione Diretta,2808.0
HGY20240075,2025,8,CC013,Q005,2,Retribuzione Indiretta,432.0
HGY20240075,2025,8,CC013,Q005,3,Premi e Incentivi,216.0
HGY20240075,2025,8,CC013,Q005,4,Oneri Previdenziali,518.4
HGY20240075,2025,8,CC013,Q005,5,Quota TFR,216.0
HGY20240075,2025,8,CC013,Q005,6,Welfare & Benefit,86.4
HGY20240075,2025,8,CC013,Q005,7,Formazione & Sviluppo,43.2
HGY20240075,2025,9,CC013,Q005,1,Retribuzione Diretta,3088.8
HGY20240075,2025,9,CC013,Q005,2,Retribuzione Indiretta,475.2000000000001
HGY20240075,2025,9,CC013,Q005,3,Premi e Incentivi,237.6
HGY20240075,2025,9,CC013,Q005,4,Oneri Previdenziali,570.24
HGY20240075,2025,9,CC013,Q005,5,Quota TFR,237.6
HGY20240075,2025,9,CC013,Q005,6,Welfare & Benefit,95.04
HGY20240075,2025,9,CC013,Q005,7,Formazione & Sviluppo,47.52
HGY20240075,2025,10,CC013,Q005,1,Retribuzione Diretta,3229.2000000000003
HGY20240075,2025,10,CC013,Q005,2,Retribuzione Indiretta,496.8
HGY20240075,2025,10,CC013,Q005,3,Premi e Incentivi,248.4
HGY20240075,2025,10,CC013,Q005,4,Oneri Previdenziali,596.16
HGY20240075,2025,10,CC013,Q005,5,Quota TFR,248.4
HGY20240075,2025,10,CC013,Q005,6,Welfare & Benefit,99.36
HGY20240075,2025,10,CC013,Q005,7,Formazione & Sviluppo,49.68
HGY20240075,2025,11,CC013,Q005,1,Retribuzione Diretta,2808.0
HGY20240075,2025,11,CC013,Q005,2,Retribuzione Indiretta,432.0
HGY20240075,2025,11,CC013,Q005,3,Premi e Incentivi,216.0
HGY20240075,2025,11,CC013,Q005,4,Oneri Previdenziali,518.4
HGY20240075,2025,11,CC013,Q005,5,Quota TFR,216.0
HGY20240075,2025,11,CC013,Q005,6,Welfare & Benefit,86.4
HGY20240075,2025,11,CC013,Q005,7,Formazione & Sviluppo,43.2
HGY20240075,2025,12,CC013,Q005,1,Retribuzione Diretta,2808.0
HGY20240075,2025,12,CC013,Q005,2,Retribuzione Indiretta,432.0
HGY20240075,2025,12,CC013,Q005,3,Premi e Incentivi,216.0
HGY20240075,2025,12,CC013,Q005,4,Oneri Previdenziali,518.4
HGY20240075,2025,12,CC013,Q005,5,Quota TFR,216.0
HGY20240075,2025,12,CC013,Q005,6,Welfare & Benefit,86.4
HGY20240075,2025,12,CC013,Q005,7,Formazione & Sviluppo,43.2
HGY20240076,2024,1,CC014,Q010,1,Retribuzione Diretta,2631.2000000000003
HGY20240076,2024,1,CC014,Q010,2,Retribuzione Indiretta,404.8
HGY20240076,2024,1,CC014,Q010,3,Premi e Incentivi,202.4
HGY20240076,2024,1,CC014,Q010,4,Oneri Previdenziali,485.76
HGY20240076,2024,1,CC014,Q010,5,Quota TFR,202.4
HGY20240076,2024,1,CC014,Q010,6,Welfare & Benefit,80.96000000000001
HGY20240076,2024,1,CC014,Q010,7,Formazione & Sviluppo,40.48
HGY20240076,2024,2,CC014,Q010,1,Retribuzione Diretta,2511.6
HGY20240076,2024,2,CC014,Q010,2,Retribuzione Indiretta,386.4
HGY20240076,2024,2,CC014,Q010,3,Premi e Incentivi,193.2
HGY20240076,2024,2,CC014,Q010,4,Oneri Previdenziali,463.68
HGY20240076,2024,2,CC014,Q010,5,Quota TFR,193.2
HGY20240076,2024,2,CC014,Q010,6,Welfare & Benefit,77.28
HGY20240076,2024,2,CC014,Q010,7,Formazione & Sviluppo,38.64
HGY20240076,2024,3,CC014,Q010,1,Retribuzione Diretta,2511.6
HGY20240076,2024,3,CC014,Q010,2,Retribuzione Indiretta,386.4
HGY20240076,2024,3,CC014,Q010,3,Premi e Incentivi,193.2
HGY20240076,2024,3,CC014,Q010,4,Oneri Previdenziali,463.68
HGY20240076,2024,3,CC014,Q010,5,Quota TFR,193.2
HGY20240076,2024,3,CC014,Q010,6,Welfare & Benefit,77.28
HGY20240076,2024,3,CC014,Q010,7,Formazione & Sviluppo,38.64
HGY20240076,2024,4,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2024,4,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2024,4,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2024,4,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2024,4,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2024,4,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2024,4,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2024,5,CC014,Q010,1,Retribuzione Diretta,2631.2000000000003
HGY20240076,2024,5,CC014,Q010,2,Retribuzione Indiretta,404.8
HGY20240076,2024,5,CC014,Q010,3,Premi e Incentivi,202.4
HGY20240076,2024,5,CC014,Q010,4,Oneri Previdenziali,485.76
HGY20240076,2024,5,CC014,Q010,5,Quota TFR,202.4
HGY20240076,2024,5,CC014,Q010,6,Welfare & Benefit,80.96000000000001
HGY20240076,2024,5,CC014,Q010,7,Formazione & Sviluppo,40.48
HGY20240076,2024,6,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2024,6,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2024,6,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2024,6,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2024,6,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2024,6,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2024,6,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2024,7,CC014,Q010,1,Retribuzione Diretta,2750.8
HGY20240076,2024,7,CC014,Q010,2,Retribuzione Indiretta,423.2000000000001
HGY20240076,2024,7,CC014,Q010,3,Premi e Incentivi,211.6
HGY20240076,2024,7,CC014,Q010,4,Oneri Previdenziali,507.84
HGY20240076,2024,7,CC014,Q010,5,Quota TFR,211.6
HGY20240076,2024,7,CC014,Q010,6,Welfare & Benefit,84.64
HGY20240076,2024,7,CC014,Q010,7,Formazione & Sviluppo,42.32
HGY20240076,2024,8,CC014,Q010,1,Retribuzione Diretta,2511.6
HGY20240076,2024,8,CC014,Q010,2,Retribuzione Indiretta,386.4
HGY20240076,2024,8,CC014,Q010,3,Premi e Incentivi,193.2
HGY20240076,2024,8,CC014,Q010,4,Oneri Previdenziali,463.68
HGY20240076,2024,8,CC014,Q010,5,Quota TFR,193.2
HGY20240076,2024,8,CC014,Q010,6,Welfare & Benefit,77.28
HGY20240076,2024,8,CC014,Q010,7,Formazione & Sviluppo,38.64
HGY20240076,2024,9,CC014,Q010,1,Retribuzione Diretta,2511.6
HGY20240076,2024,9,CC014,Q010,2,Retribuzione Indiretta,386.4
HGY20240076,2024,9,CC014,Q010,3,Premi e Incentivi,193.2
HGY20240076,2024,9,CC014,Q010,4,Oneri Previdenziali,463.68
HGY20240076,2024,9,CC014,Q010,5,Quota TFR,193.2
HGY20240076,2024,9,CC014,Q010,6,Welfare & Benefit,77.28
HGY20240076,2024,9,CC014,Q010,7,Formazione & Sviluppo,38.64
HGY20240076,2024,10,CC014,Q010,1,Retribuzione Diretta,2750.8
HGY20240076,2024,10,CC014,Q010,2,Retribuzione Indiretta,423.2000000000001
HGY20240076,2024,10,CC014,Q010,3,Premi e Incentivi,211.6
HGY20240076,2024,10,CC014,Q010,4,Oneri Previdenziali,507.84
HGY20240076,2024,10,CC014,Q010,5,Quota TFR,211.6
HGY20240076,2024,10,CC014,Q010,6,Welfare & Benefit,84.64
HGY20240076,2024,10,CC014,Q010,7,Formazione & Sviluppo,42.32
HGY20240076,2024,11,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2024,11,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2024,11,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2024,11,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2024,11,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2024,11,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2024,11,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2024,12,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2024,12,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2024,12,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2024,12,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2024,12,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2024,12,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2024,12,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2025,1,CC014,Q010,1,Retribuzione Diretta,2511.6
HGY20240076,2025,1,CC014,Q010,2,Retribuzione Indiretta,386.4
HGY20240076,2025,1,CC014,Q010,3,Premi e Incentivi,193.2
HGY20240076,2025,1,CC014,Q010,4,Oneri Previdenziali,463.68
HGY20240076,2025,1,CC014,Q010,5,Quota TFR,193.2
HGY20240076,2025,1,CC014,Q010,6,Welfare & Benefit,77.28
HGY20240076,2025,1,CC014,Q010,7,Formazione & Sviluppo,38.64
HGY20240076,2025,2,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2025,2,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2025,2,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2025,2,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2025,2,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2025,2,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2025,2,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2025,3,CC014,Q010,1,Retribuzione Diretta,2511.6
HGY20240076,2025,3,CC014,Q010,2,Retribuzione Indiretta,386.4
HGY20240076,2025,3,CC014,Q010,3,Premi e Incentivi,193.2
HGY20240076,2025,3,CC014,Q010,4,Oneri Previdenziali,463.68
HGY20240076,2025,3,CC014,Q010,5,Quota TFR,193.2
HGY20240076,2025,3,CC014,Q010,6,Welfare & Benefit,77.28
HGY20240076,2025,3,CC014,Q010,7,Formazione & Sviluppo,38.64
HGY20240076,2025,4,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2025,4,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2025,4,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2025,4,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2025,4,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2025,4,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2025,4,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2025,5,CC014,Q010,1,Retribuzione Diretta,2511.6
HGY20240076,2025,5,CC014,Q010,2,Retribuzione Indiretta,386.4
HGY20240076,2025,5,CC014,Q010,3,Premi e Incentivi,193.2
HGY20240076,2025,5,CC014,Q010,4,Oneri Previdenziali,463.68
HGY20240076,2025,5,CC014,Q010,5,Quota TFR,193.2
HGY20240076,2025,5,CC014,Q010,6,Welfare & Benefit,77.28
HGY20240076,2025,5,CC014,Q010,7,Formazione & Sviluppo,38.64
HGY20240076,2025,6,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2025,6,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2025,6,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2025,6,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2025,6,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2025,6,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2025,6,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2025,7,CC014,Q010,1,Retribuzione Diretta,2750.8
HGY20240076,2025,7,CC014,Q010,2,Retribuzione Indiretta,423.2000000000001
HGY20240076,2025,7,CC014,Q010,3,Premi e Incentivi,211.6
HGY20240076,2025,7,CC014,Q010,4,Oneri Previdenziali,507.84
HGY20240076,2025,7,CC014,Q010,5,Quota TFR,211.6
HGY20240076,2025,7,CC014,Q010,6,Welfare & Benefit,84.64
HGY20240076,2025,7,CC014,Q010,7,Formazione & Sviluppo,42.32
HGY20240076,2025,8,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2025,8,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2025,8,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2025,8,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2025,8,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2025,8,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2025,8,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2025,9,CC014,Q010,1,Retribuzione Diretta,2631.2000000000003
HGY20240076,2025,9,CC014,Q010,2,Retribuzione Indiretta,404.8
HGY20240076,2025,9,CC014,Q010,3,Premi e Incentivi,202.4
HGY20240076,2025,9,CC014,Q010,4,Oneri Previdenziali,485.76
HGY20240076,2025,9,CC014,Q010,5,Quota TFR,202.4
HGY20240076,2025,9,CC014,Q010,6,Welfare & Benefit,80.96000000000001
HGY20240076,2025,9,CC014,Q010,7,Formazione & Sviluppo,40.48
HGY20240076,2025,10,CC014,Q010,1,Retribuzione Diretta,2750.8
HGY20240076,2025,10,CC014,Q010,2,Retribuzione Indiretta,423.2000000000001
HGY20240076,2025,10,CC014,Q010,3,Premi e Incentivi,211.6
HGY20240076,2025,10,CC014,Q010,4,Oneri Previdenziali,507.84
HGY20240076,2025,10,CC014,Q010,5,Quota TFR,211.6
HGY20240076,2025,10,CC014,Q010,6,Welfare & Benefit,84.64
HGY20240076,2025,10,CC014,Q010,7,Formazione & Sviluppo,42.32
HGY20240076,2025,11,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2025,11,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2025,11,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2025,11,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2025,11,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2025,11,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2025,11,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240076,2025,12,CC014,Q010,1,Retribuzione Diretta,2392.0
HGY20240076,2025,12,CC014,Q010,2,Retribuzione Indiretta,368.0
HGY20240076,2025,12,CC014,Q010,3,Premi e Incentivi,184.0
HGY20240076,2025,12,CC014,Q010,4,Oneri Previdenziali,441.6
HGY20240076,2025,12,CC014,Q010,5,Quota TFR,184.0
HGY20240076,2025,12,CC014,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240076,2025,12,CC014,Q010,7,Formazione & Sviluppo,36.8
HGY20240077,2024,1,CC010,Q010,1,Retribuzione Diretta,2631.2000000000003
HGY20240077,2024,1,CC010,Q010,2,Retribuzione Indiretta,404.8
HGY20240077,2024,1,CC010,Q010,3,Premi e Incentivi,202.4
HGY20240077,2024,1,CC010,Q010,4,Oneri Previdenziali,485.76
HGY20240077,2024,1,CC010,Q010,5,Quota TFR,202.4
HGY20240077,2024,1,CC010,Q010,6,Welfare & Benefit,80.96000000000001
HGY20240077,2024,1,CC010,Q010,7,Formazione & Sviluppo,40.48
HGY20240077,2024,2,CC010,Q010,1,Retribuzione Diretta,2511.6
HGY20240077,2024,2,CC010,Q010,2,Retribuzione Indiretta,386.4
HGY20240077,2024,2,CC010,Q010,3,Premi e Incentivi,193.2
HGY20240077,2024,2,CC010,Q010,4,Oneri Previdenziali,463.68
HGY20240077,2024,2,CC010,Q010,5,Quota TFR,193.2
HGY20240077,2024,2,CC010,Q010,6,Welfare & Benefit,77.28
HGY20240077,2024,2,CC010,Q010,7,Formazione & Sviluppo,38.64
HGY20240077,2024,3,CC010,Q010,1,Retribuzione Diretta,2511.6
HGY20240077,2024,3,CC010,Q010,2,Retribuzione Indiretta,386.4
HGY20240077,2024,3,CC010,Q010,3,Premi e Incentivi,193.2
HGY20240077,2024,3,CC010,Q010,4,Oneri Previdenziali,463.68
HGY20240077,2024,3,CC010,Q010,5,Quota TFR,193.2
HGY20240077,2024,3,CC010,Q010,6,Welfare & Benefit,77.28
HGY20240077,2024,3,CC010,Q010,7,Formazione & Sviluppo,38.64
HGY20240077,2024,4,CC010,Q010,1,Retribuzione Diretta,2392.0
HGY20240077,2024,4,CC010,Q010,2,Retribuzione Indiretta,368.0
HGY20240077,2024,4,CC010,Q010,3,Premi e Incentivi,184.0
HGY20240077,2024,4,CC010,Q010,4,Oneri Previdenziali,441.6
HGY20240077,2024,4,CC010,Q010,5,Quota TFR,184.0
HGY20240077,2024,4,CC010,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240077,2024,4,CC010,Q010,7,Formazione & Sviluppo,36.8
HGY20240077,2024,5,CC010,Q010,1,Retribuzione Diretta,2631.2000000000003
HGY20240077,2024,5,CC010,Q010,2,Retribuzione Indiretta,404.8
HGY20240077,2024,5,CC010,Q010,3,Premi e Incentivi,202.4
HGY20240077,2024,5,CC010,Q010,4,Oneri Previdenziali,485.76
HGY20240077,2024,5,CC010,Q010,5,Quota TFR,202.4
HGY20240077,2024,5,CC010,Q010,6,Welfare & Benefit,80.96000000000001
HGY20240077,2024,5,CC010,Q010,7,Formazione & Sviluppo,40.48
HGY20240077,2024,6,CC010,Q010,1,Retribuzione Diretta,2392.0
HGY20240077,2024,6,CC010,Q010,2,Retribuzione Indiretta,368.0
HGY20240077,2024,6,CC010,Q010,3,Premi e Incentivi,184.0
HGY20240077,2024,6,CC010,Q010,4,Oneri Previdenziali,441.6
HGY20240077,2024,6,CC010,Q010,5,Quota TFR,184.0
HGY20240077,2024,6,CC010,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240077,2024,6,CC010,Q010,7,Formazione & Sviluppo,36.8
HGY20240077,2024,7,CC010,Q010,1,Retribuzione Diretta,2750.8
HGY20240077,2024,7,CC010,Q010,2,Retribuzione Indiretta,423.2000000000001
HGY20240077,2024,7,CC010,Q010,3,Premi e Incentivi,211.6
HGY20240077,2024,7,CC010,Q010,4,Oneri Previdenziali,507.84
HGY20240077,2024,7,CC010,Q010,5,Quota TFR,211.6
HGY20240077,2024,7,CC010,Q010,6,Welfare & Benefit,84.64
HGY20240077,2024,7,CC010,Q010,7,Formazione & Sviluppo,42.32
HGY20240077,2024,8,CC010,Q010,1,Retribuzione Diretta,2511.6
HGY20240077,2024,8,CC010,Q010,2,Retribuzione Indiretta,386.4
HGY20240077,2024,8,CC010,Q010,3,Premi e Incentivi,193.2
HGY20240077,2024,8,CC010,Q010,4,Oneri Previdenziali,463.68
HGY20240077,2024,8,CC010,Q010,5,Quota TFR,193.2
HGY20240077,2024,8,CC010,Q010,6,Welfare & Benefit,77.28
HGY20240077,2024,8,CC010,Q010,7,Formazione & Sviluppo,38.64
HGY20240077,2024,9,CC010,Q010,1,Retribuzione Diretta,2511.6
HGY20240077,2024,9,CC010,Q010,2,Retribuzione Indiretta,386.4
HGY20240077,2024,9,CC010,Q010,3,Premi e Incentivi,193.2
HGY20240077,2024,9,CC010,Q010,4,Oneri Previdenziali,463.68
HGY20240077,2024,9,CC010,Q010,5,Quota TFR,193.2
HGY20240077,2024,9,CC010,Q010,6,Welfare & Benefit,77.28
HGY20240077,2024,9,CC010,Q010,7,Formazione & Sviluppo,38.64
HGY20240077,2024,10,CC010,Q010,1,Retribuzione Diretta,2750.8
HGY20240077,2024,10,CC010,Q010,2,Retribuzione Indiretta,423.2000000000001
HGY20240077,2024,10,CC010,Q010,3,Premi e Incentivi,211.6
HGY20240077,2024,10,CC010,Q010,4,Oneri Previdenziali,507.84
HGY20240077,2024,10,CC010,Q010,5,Quota TFR,211.6
HGY20240077,2024,10,CC010,Q010,6,Welfare & Benefit,84.64
HGY20240077,2024,10,CC010,Q010,7,Formazione & Sviluppo,42.32
HGY20240077,2024,11,CC010,Q010,1,Retribuzione Diretta,2392.0
HGY20240077,2024,11,CC010,Q010,2,Retribuzione Indiretta,368.0
HGY20240077,2024,11,CC010,Q010,3,Premi e Incentivi,184.0
HGY20240077,2024,11,CC010,Q010,4,Oneri Previdenziali,441.6
HGY20240077,2024,11,CC010,Q010,5,Quota TFR,184.0
HGY20240077,2024,11,CC010,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240077,2024,11,CC010,Q010,7,Formazione & Sviluppo,36.8
HGY20240077,2024,12,CC010,Q010,1,Retribuzione Diretta,2392.0
HGY20240077,2024,12,CC010,Q010,2,Retribuzione Indiretta,368.0
HGY20240077,2024,12,CC010,Q010,3,Premi e Incentivi,184.0
HGY20240077,2024,12,CC010,Q010,4,Oneri Previdenziali,441.6
HGY20240077,2024,12,CC010,Q010,5,Quota TFR,184.0
HGY20240077,2024,12,CC010,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240077,2024,12,CC010,Q010,7,Formazione & Sviluppo,36.8
HGY20240077,2025,1,CC010,Q010,1,Retribuzione Diretta,2511.6
HGY20240077,2025,1,CC010,Q010,2,Retribuzione Indiretta,386.4
HGY20240077,2025,1,CC010,Q010,3,Premi e Incentivi,193.2
HGY20240077,2025,1,CC010,Q010,4,Oneri Previdenziali,463.68
HGY20240077,2025,1,CC010,Q010,5,Quota TFR,193.2
HGY20240077,2025,1,CC010,Q010,6,Welfare & Benefit,77.28
HGY20240077,2025,1,CC010,Q010,7,Formazione & Sviluppo,38.64
HGY20240077,2025,2,CC010,Q010,1,Retribuzione Diretta,2392.0
HGY20240077,2025,2,CC010,Q010,2,Retribuzione Indiretta,368.0
HGY20240077,2025,2,CC010,Q010,3,Premi e Incentivi,184.0
HGY20240077,2025,2,CC010,Q010,4,Oneri Previdenziali,441.6
HGY20240077,2025,2,CC010,Q010,5,Quota TFR,184.0
HGY20240077,2025,2,CC010,Q010,6,Welfare & Benefit,73.60000000000001
HGY20240077,2025,2,CC010,Q010,7,Formazione & Sviluppo,36.8
HGY20240077,2025,3,CC010,Q010,1,Retribuzione Diretta,2511.6
HGY20240077,2025,3,CC010,Q010,2,Retribuzione Indiretta,386.4
HGY20240077,2025,3,CC010,Q010,3,Premi e Incentivi,193.2
HGY20240077,2025,3,CC010,Q010,4,Oneri Previdenziali,463.68
HGY20240077,2025,3,CC010,Q010,5,Quota TFR,193.2
