EmployeeID,Year,Month,AccruedLeaveHours,TakenLeaveHours,MonthlyLeaveBalance
HGY20240107,2025,5,8.67,4.0,4.67
HGY20240107,2025,6,8.67,0.0,8.67
HGY20240107,2025,7,8.67,0.0,8.67
HGY20240107,2025,8,8.67,4.0,4.67
HGY20240107,2025,9,8.67,4.0,4.67
HGY20240107,2025,10,8.67,4.0,4.67
HGY20240107,2025,11,8.67,12.0,-3.33
HGY20240107,2025,12,8.67,4.0,4.67
HGY20240108,2024,1,17.33,8.0,9.329999999999998
HGY20240108,2024,2,17.33,48.0,-30.67
HGY20240108,2024,3,17.33,16.0,1.3299999999999983
HGY20240108,2024,4,17.33,8.0,9.329999999999998
HGY20240108,2024,5,17.33,16.0,1.3299999999999983
HGY20240108,2024,6,17.33,0.0,17.33
HGY20240108,2024,7,17.33,24.0,-6.670000000000002
HGY20240108,2024,8,17.33,0.0,17.33
HGY20240108,2024,9,17.33,16.0,1.3299999999999983
HGY20240108,2024,10,17.33,8.0,9.329999999999998
HGY20240108,2024,11,17.33,0.0,17.33
HGY20240108,2024,12,17.33,24.0,-6.670000000000002
HGY20240108,2025,1,17.33,0.0,17.33
HGY20240108,2025,2,17.33,16.0,1.3299999999999983
HGY20240108,2025,3,17.33,16.0,1.3299999999999983
HGY20240108,2025,4,17.33,8.0,9.329999999999998
HGY20240108,2025,5,17.33,0.0,17.33
HGY20240108,2025,6,17.33,16.0,1.3299999999999983
HGY20240108,2025,7,17.33,8.0,9.329999999999998
HGY20240108,2025,8,17.33,16.0,1.3299999999999983
HGY20240108,2025,9,17.33,0.0,17.33
HGY20240108,2025,10,17.33,0.0,17.33
HGY20240108,2025,11,17.33,24.0,-6.670000000000002
HGY20240108,2025,12,17.33,8.0,9.329999999999998
HGY20240109,2024,1,13.0,0.0,13.0
HGY20240109,2024,2,13.0,12.0,1.0
HGY20240109,2024,3,13.0,0.0,13.0
HGY20240109,2024,4,13.0,0.0,13.0
HGY20240109,2024,5,13.0,0.0,13.0
HGY20240109,2024,6,13.0,12.0,1.0
HGY20240109,2024,7,13.0,0.0,13.0
HGY20240109,2024,8,13.0,18.0,-5.0
HGY20240109,2024,9,13.0,0.0,13.0
HGY20240109,2024,10,13.0,0.0,13.0
HGY20240109,2024,11,13.0,0.0,13.0
HGY20240109,2024,12,13.0,0.0,13.0
HGY20240109,2025,1,13.0,0.0,13.0
HGY20240109,2025,2,13.0,0.0,13.0
HGY20240109,2025,3,13.0,0.0,13.0
HGY20240109,2025,4,13.0,0.0,13.0
HGY20240109,2025,5,13.0,0.0,13.0
HGY20240109,2025,6,13.0,0.0,13.0
HGY20240109,2025,7,13.0,0.0,13.0
HGY20240109,2025,8,13.0,0.0,13.0
HGY20240109,2025,9,13.0,0.0,13.0
HGY20240109,2025,10,13.0,0.0,13.0
HGY20240109,2025,11,13.0,0.0,13.0
HGY20240109,2025,12,13.0,0.0,13.0
HGY20240110,2024,1,8.67,8.0,0.6699999999999999
HGY20240110,2024,2,8.67,4.0,4.67
HGY20240110,2024,3,8.67,16.0,-7.33
HGY20240110,2024,4,8.67,4.0,4.67
HGY20240110,2024,5,8.67,8.0,0.6699999999999999
HGY20240110,2024,6,8.67,4.0,4.67
HGY20240110,2024,7,8.67,0.0,8.67
HGY20240110,2024,8,8.67,4.0,4.67
HGY20240110,2024,9,8.67,8.0,0.6699999999999999
HGY20240110,2024,10,8.67,8.0,0.6699999999999999
HGY20240110,2024,11,8.67,8.0,0.6699999999999999
HGY20240110,2024,12,8.67,0.0,8.67
HGY20240110,2025,1,8.67,4.0,4.67
HGY20240110,2025,2,8.67,0.0,8.67
HGY20240110,2025,3,8.67,16.0,-7.33
HGY20240110,2025,4,8.67,8.0,0.6699999999999999
HGY20240110,2025,5,8.67,8.0,0.6699999999999999
HGY20240110,2025,6,8.67,0.0,8.67
HGY20240110,2025,7,8.67,4.0,4.67
HGY20240110,2025,8,8.67,8.0,0.6699999999999999
HGY20240110,2025,9,8.67,4.0,4.67
HGY20240110,2025,10,8.67,0.0,8.67
HGY20240110,2025,11,8.67,4.0,4.67
HGY20240110,2025,12,8.67,16.0,-7.33
HGY20240111,2024,1,17.33,8.0,9.329999999999998
HGY20240111,2024,2,17.33,32.0,-14.670000000000002
HGY20240111,2024,3,17.33,40.0,-22.67
HGY20240111,2024,4,17.33,0.0,17.33
HGY20240111,2024,5,17.33,8.0,9.329999999999998
HGY20240111,2024,6,17.33,8.0,9.329999999999998
HGY20240111,2024,7,17.33,0.0,17.33
HGY20240111,2024,8,17.33,16.0,1.3299999999999983
HGY20240111,2024,9,17.33,32.0,-14.670000000000002
HGY20240111,2024,10,17.33,8.0,9.329999999999998
HGY20240111,2024,11,17.33,8.0,9.329999999999998
HGY20240111,2024,12,17.33,0.0,17.33
HGY20240111,2025,1,17.33,0.0,17.33
HGY20240111,2025,2,17.33,8.0,9.329999999999998
HGY20240111,2025,3,17.33,8.0,9.329999999999998
HGY20240111,2025,4,17.33,16.0,1.3299999999999983
HGY20240111,2025,5,17.33,16.0,1.3299999999999983
HGY20240111,2025,6,17.33,8.0,9.329999999999998
HGY20240111,2025,7,17.33,8.0,9.329999999999998
HGY20240111,2025,8,17.33,8.0,9.329999999999998
HGY20240111,2025,9,17.33,32.0,-14.670000000000002
HGY20240111,2025,10,17.33,0.0,17.33
HGY20240111,2025,11,17.33,8.0,9.329999999999998
HGY20240111,2025,12,17.33,32.0,-14.670000000000002
HGY20240112,2024,1,17.33,16.0,1.3299999999999983
HGY20240112,2024,2,17.33,16.0,1.3299999999999983
HGY20240112,2024,3,17.33,0.0,17.33
HGY20240112,2024,4,17.33,8.0,9.329999999999998
HGY20240112,2024,5,17.33,0.0,17.33
HGY20240112,2024,6,17.33,0.0,17.33
HGY20240112,2024,7,17.33,16.0,1.3299999999999983
HGY20240112,2024,8,17.33,24.0,-6.670000000000002
HGY20240112,2024,9,17.33,0.0,17.33
HGY20240112,2024,10,17.33,0.0,17.33
HGY20240112,2024,11,17.33,0.0,17.33
HGY20240112,2024,12,17.33,0.0,17.33
HGY20240112,2025,1,17.33,0.0,17.33
HGY20240112,2025,2,17.33,0.0,17.33
HGY20240112,2025,3,17.33,0.0,17.33
HGY20240112,2025,4,17.33,0.0,17.33
HGY20240112,2025,5,17.33,0.0,17.33
HGY20240112,2025,6,17.33,0.0,17.33
HGY20240112,2025,7,17.33,0.0,17.33
HGY20240112,2025,8,17.33,0.0,17.33
HGY20240112,2025,9,17.33,0.0,17.33
HGY20240112,2025,10,17.33,0.0,17.33
HGY20240112,2025,11,17.33,0.0,17.33
HGY20240112,2025,12,17.33,0.0,17.33
HGY20240113,2024,1,17.33,8.0,9.329999999999998
HGY20240113,2024,2,17.33,16.0,1.3299999999999983
HGY20240113,2024,3,17.33,16.0,1.3299999999999983
HGY20240113,2024,4,17.33,8.0,9.329999999999998
HGY20240113,2024,5,17.33,0.0,17.33
HGY20240113,2024,6,17.33,8.0,9.329999999999998
HGY20240113,2024,7,17.33,16.0,1.3299999999999983
HGY20240113,2024,8,17.33,16.0,1.3299999999999983
HGY20240113,2024,9,17.33,0.0,17.33
HGY20240113,2024,10,17.33,16.0,1.3299999999999983
HGY20240113,2024,11,17.33,8.0,9.329999999999998
HGY20240113,2024,12,17.33,8.0,9.329999999999998
HGY20240113,2025,1,17.33,0.0,17.33
HGY20240113,2025,2,17.33,0.0,17.33
HGY20240113,2025,3,17.33,16.0,1.3299999999999983
HGY20240113,2025,4,17.33,0.0,17.33
HGY20240113,2025,5,17.33,8.0,9.329999999999998
HGY20240113,2025,6,17.33,8.0,9.329999999999998
HGY20240113,2025,7,17.33,24.0,-6.670000000000002
HGY20240113,2025,8,17.33,0.0,17.33
HGY20240113,2025,9,17.33,8.0,9.329999999999998
HGY20240113,2025,10,17.33,16.0,1.3299999999999983
HGY20240113,2025,11,17.33,8.0,9.329999999999998
HGY20240113,2025,12,17.33,24.0,-6.670000000000002
HGY20240114,2024,1,17.33,8.0,9.329999999999998
HGY20240114,2024,2,17.33,16.0,1.3299999999999983
HGY20240114,2024,3,17.33,16.0,1.3299999999999983
HGY20240114,2024,4,17.33,16.0,1.3299999999999983
HGY20240114,2024,5,17.33,8.0,9.329999999999998
HGY20240114,2024,6,17.33,8.0,9.329999999999998
HGY20240114,2024,7,17.33,8.0,9.329999999999998
HGY20240114,2024,8,17.33,8.0,9.329999999999998
HGY20240114,2024,9,17.33,8.0,9.329999999999998
HGY20240114,2024,10,17.33,8.0,9.329999999999998
HGY20240114,2024,11,17.33,0.0,17.33
HGY20240114,2024,12,17.33,8.0,9.329999999999998
HGY20240114,2025,1,17.33,8.0,9.329999999999998
HGY20240114,2025,2,17.33,16.0,1.3299999999999983
HGY20240114,2025,3,17.33,8.0,9.329999999999998
HGY20240114,2025,4,17.33,24.0,-6.670000000000002
HGY20240114,2025,5,17.33,8.0,9.329999999999998
HGY20240114,2025,6,17.33,32.0,-14.670000000000002
HGY20240114,2025,7,17.33,8.0,9.329999999999998
HGY20240114,2025,8,17.33,0.0,17.33
HGY20240114,2025,9,17.33,32.0,-14.670000000000002
HGY20240114,2025,10,17.33,8.0,9.329999999999998
HGY20240114,2025,11,17.33,8.0,9.329999999999998
HGY20240114,2025,12,17.33,32.0,-14.670000000000002
HGY20240115,2024,1,17.33,8.0,9.329999999999998
HGY20240115,2024,2,17.33,16.0,1.3299999999999983
HGY20240115,2024,3,17.33,16.0,1.3299999999999983
HGY20240115,2024,4,17.33,16.0,1.3299999999999983
HGY20240115,2024,5,17.33,16.0,1.3299999999999983
HGY20240115,2024,6,17.33,8.0,9.329999999999998
HGY20240115,2024,7,17.33,0.0,17.33
HGY20240115,2024,8,17.33,16.0,1.3299999999999983
HGY20240115,2024,9,17.33,16.0,1.3299999999999983
HGY20240115,2024,10,17.33,32.0,-14.670000000000002
HGY20240115,2024,11,17.33,16.0,1.3299999999999983
HGY20240115,2024,12,17.33,0.0,17.33
HGY20240115,2025,1,17.33,16.0,1.3299999999999983
HGY20240115,2025,2,17.33,8.0,9.329999999999998
HGY20240115,2025,3,17.33,0.0,17.33
HGY20240115,2025,4,17.33,8.0,9.329999999999998
HGY20240115,2025,5,17.33,16.0,1.3299999999999983
HGY20240115,2025,6,17.33,0.0,17.33
HGY20240115,2025,7,17.33,0.0,17.33
HGY20240115,2025,8,17.33,0.0,17.33
HGY20240115,2025,9,17.33,0.0,17.33
HGY20240115,2025,10,17.33,24.0,-6.670000000000002
HGY20240115,2025,11,17.33,8.0,9.329999999999998
HGY20240115,2025,12,17.33,8.0,9.329999999999998
HGY20240116,2024,1,17.33,8.0,9.329999999999998
HGY20240116,2024,2,17.33,24.0,-6.670000000000002
HGY20240116,2024,3,17.33,0.0,17.33
HGY20240116,2024,4,17.33,8.0,9.329999999999998
HGY20240116,2024,5,17.33,8.0,9.329999999999998
HGY20240116,2024,6,17.33,8.0,9.329999999999998
HGY20240116,2024,7,17.33,0.0,17.33
HGY20240116,2024,8,17.33,8.0,9.329999999999998
HGY20240116,2024,9,17.33,8.0,9.329999999999998
HGY20240116,2024,10,17.33,8.0,9.329999999999998
HGY20240116,2024,11,17.33,0.0,17.33
HGY20240116,2024,12,17.33,16.0,1.3299999999999983
HGY20240116,2025,1,17.33,16.0,1.3299999999999983
HGY20240116,2025,2,17.33,8.0,9.329999999999998
HGY20240116,2025,3,17.33,8.0,9.329999999999998
HGY20240116,2025,4,17.33,0.0,17.33
HGY20240116,2025,5,17.33,24.0,-6.670000000000002
HGY20240116,2025,6,17.33,0.0,17.33
HGY20240116,2025,7,17.33,8.0,9.329999999999998
HGY20240116,2025,8,17.33,8.0,9.329999999999998
HGY20240116,2025,9,17.33,8.0,9.329999999999998
HGY20240116,2025,10,17.33,24.0,-6.670000000000002
HGY20240116,2025,11,17.33,8.0,9.329999999999998
HGY20240116,2025,12,17.33,8.0,9.329999999999998
HGY20240117,2024,1,17.33,40.0,-22.67
HGY20240117,2024,2,17.33,16.0,1.3299999999999983
HGY20240117,2024,3,17.33,0.0,17.33
HGY20240117,2024,4,17.33,16.0,1.3299999999999983
HGY20240117,2024,5,17.33,8.0,9.329999999999998
HGY20240117,2024,6,17.33,16.0,1.3299999999999983
HGY20240117,2024,7,17.33,8.0,9.329999999999998
HGY20240117,2024,8,17.33,0.0,17.33
HGY20240127,2025,9,13.0,18.0,-5.0
HGY20240127,2025,10,13.0,6.0,7.0
HGY20240127,2025,11,13.0,12.0,1.0
HGY20240127,2025,12,13.0,6.0,7.0
HGY20240128,2024,1,17.33,8.0,9.329999999999998
HGY20240128,2024,2,17.33,8.0,9.329999999999998
HGY20240128,2024,3,17.33,16.0,1.3299999999999983
HGY20240128,2024,4,17.33,0.0,17.33
HGY20240128,2024,5,17.33,0.0,17.33
HGY20240128,2024,6,17.33,8.0,9.329999999999998
HGY20240128,2024,7,17.33,8.0,9.329999999999998
HGY20240128,2024,8,17.33,24.0,-6.670000000000002
HGY20240128,2024,9,17.33,0.0,17.33
HGY20240128,2024,10,17.33,8.0,9.329999999999998
HGY20240128,2024,11,17.33,8.0,9.329999999999998
HGY20240128,2024,12,17.33,16.0,1.3299999999999983
HGY20240128,2025,1,17.33,0.0,17.33
HGY20240128,2025,2,17.33,0.0,17.33
HGY20240128,2025,3,17.33,0.0,17.33
HGY20240128,2025,4,17.33,16.0,1.3299999999999983
HGY20240128,2025,5,17.33,24.0,-6.670000000000002
HGY20240128,2025,6,17.33,0.0,17.33
HGY20240128,2025,7,17.33,24.0,-6.670000000000002
HGY20240128,2025,8,17.33,0.0,17.33
HGY20240128,2025,9,17.33,0.0,17.33
HGY20240128,2025,10,17.33,16.0,1.3299999999999983
HGY20240128,2025,11,17.33,0.0,17.33
HGY20240128,2025,12,17.33,0.0,17.33
HGY20240129,2024,1,13.0,12.0,1.0
HGY20240129,2024,2,13.0,0.0,13.0
HGY20240129,2024,3,13.0,6.0,7.0
HGY20240129,2024,4,13.0,0.0,13.0
HGY20240129,2024,5,13.0,6.0,7.0
HGY20240129,2024,6,13.0,12.0,1.0
HGY20240129,2024,7,13.0,18.0,-5.0
HGY20240129,2024,8,13.0,6.0,7.0
HGY20240129,2024,9,13.0,12.0,1.0
HGY20240129,2024,10,13.0,12.0,1.0
HGY20240129,2024,11,13.0,0.0,13.0
HGY20240129,2024,12,13.0,12.0,1.0
HGY20240129,2025,1,13.0,0.0,13.0
HGY20240129,2025,2,13.0,6.0,7.0
HGY20240129,2025,3,13.0,0.0,13.0
HGY20240129,2025,4,13.0,12.0,1.0
HGY20240129,2025,5,13.0,12.0,1.0
HGY20240129,2025,6,13.0,12.0,1.0
HGY20240129,2025,7,13.0,12.0,1.0
HGY20240129,2025,8,13.0,0.0,13.0
HGY20240129,2025,9,13.0,12.0,1.0
HGY20240129,2025,10,13.0,0.0,13.0
HGY20240129,2025,11,13.0,24.0,-11.0
HGY20240129,2025,12,13.0,12.0,1.0
HGY20240130,2024,1,17.33,24.0,-6.670000000000002
HGY20240130,2024,2,17.33,8.0,9.329999999999998
HGY20240130,2024,3,17.33,0.0,17.33
HGY20240130,2024,4,17.33,16.0,1.3299999999999983
HGY20240130,2024,5,17.33,0.0,17.33
HGY20240130,2024,6,17.33,8.0,9.329999999999998
HGY20240130,2024,7,17.33,8.0,9.329999999999998
HGY20240130,2024,8,17.33,8.0,9.329999999999998
HGY20240130,2024,9,17.33,8.0,9.329999999999998
HGY20240130,2024,10,17.33,16.0,1.3299999999999983
HGY20240130,2024,11,17.33,8.0,9.329999999999998
HGY20240130,2024,12,17.33,8.0,9.329999999999998
HGY20240130,2025,1,17.33,16.0,1.3299999999999983
HGY20240130,2025,2,17.33,0.0,17.33
HGY20240130,2025,3,17.33,16.0,1.3299999999999983
HGY20240130,2025,4,17.33,8.0,9.329999999999998
HGY20240130,2025,5,17.33,16.0,1.3299999999999983
HGY20240130,2025,6,17.33,0.0,17.33
HGY20240130,2025,7,17.33,8.0,9.329999999999998
HGY20240130,2025,8,17.33,16.0,1.3299999999999983
HGY20240130,2025,9,17.33,8.0,9.329999999999998
HGY20240130,2025,10,17.33,0.0,17.33
HGY20240130,2025,11,17.33,16.0,1.3299999999999983
HGY20240130,2025,12,17.33,0.0,17.33
HGY20240131,2024,1,17.33,0.0,17.33
HGY20240131,2024,2,17.33,8.0,9.329999999999998
HGY20240131,2024,3,17.33,0.0,17.33
HGY20240131,2024,4,17.33,8.0,9.329999999999998
HGY20240131,2024,5,17.33,0.0,17.33
HGY20240131,2024,6,17.33,16.0,1.3299999999999983
HGY20240131,2024,7,17.33,24.0,-6.670000000000002
HGY20240131,2024,8,17.33,8.0,9.329999999999998
HGY20240131,2024,9,17.33,0.0,17.33
HGY20240131,2024,10,17.33,16.0,1.3299999999999983
HGY20240131,2024,11,17.33,16.0,1.3299999999999983
HGY20240131,2024,12,17.33,16.0,1.3299999999999983
HGY20240131,2025,1,17.33,8.0,9.329999999999998
HGY20240131,2025,2,17.33,8.0,9.329999999999998
HGY20240131,2025,3,17.33,8.0,9.329999999999998
HGY20240131,2025,4,17.33,0.0,17.33
HGY20240131,2025,5,17.33,8.0,9.329999999999998
HGY20240131,2025,6,17.33,0.0,17.33
HGY20240131,2025,7,17.33,8.0,9.329999999999998
HGY20240131,2025,8,17.33,8.0,9.329999999999998
HGY20240131,2025,9,17.33,24.0,-6.670000000000002
HGY20240131,2025,10,17.33,16.0,1.3299999999999983
HGY20240131,2025,11,17.33,24.0,-6.670000000000002
HGY20240131,2025,12,17.33,8.0,9.329999999999998
HGY20240132,2024,1,17.33,8.0,9.329999999999998
HGY20240132,2024,2,17.33,0.0,17.33
HGY20240132,2024,3,17.33,0.0,17.33
HGY20240132,2024,4,17.33,24.0,-6.670000000000002
HGY20240132,2024,5,17.33,0.0,17.33
HGY20240132,2024,6,17.33,16.0,1.3299999999999983
HGY20240132,2024,7,17.33,16.0,1.3299999999999983
HGY20240132,2024,8,17.33,0.0,17.33
HGY20240132,2024,9,17.33,8.0,9.329999999999998
HGY20240132,2024,10,17.33,24.0,-6.670000000000002
HGY20240132,2024,11,17.33,8.0,9.329999999999998
HGY20240132,2024,12,17.33,24.0,-6.670000000000002
HGY20240132,2025,1,17.33,0.0,17.33
HGY20240132,2025,2,17.33,0.0,17.33
HGY20240132,2025,3,17.33,16.0,1.3299999999999983
HGY20240132,2025,4,17.33,0.0,17.33
HGY20240132,2025,5,17.33,0.0,17.33
HGY20240132,2025,6,17.33,8.0,9.329999999999998
HGY20240132,2025,7,17.33,8.0,9.329999999999998
HGY20240132,2025,8,17.33,16.0,1.3299999999999983
HGY20240132,2025,9,17.33,16.0,1.3299999999999983
HGY20240132,2025,10,17.33,0.0,17.33
HGY20240132,2025,11,17.33,0.0,17.33
HGY20240132,2025,12,17.33,16.0,1.3299999999999983
HGY20240133,2024,1,17.33,8.0,9.329999999999998
HGY20240133,2024,2,17.33,8.0,9.329999999999998
HGY20240133,2024,3,17.33,0.0,17.33
HGY20240133,2024,4,17.33,16.0,1.3299999999999983
HGY20240133,2024,5,17.33,24.0,-6.670000000000002
HGY20240133,2024,6,17.33,0.0,17.33
HGY20240133,2024,7,17.33,0.0,17.33
HGY20240133,2024,8,17.33,16.0,1.3299999999999983
HGY20240133,2024,9,17.33,8.0,9.329999999999998
HGY20240133,2024,10,17.33,24.0,-6.670000000000002
HGY20240133,2024,11,17.33,0.0,17.33
HGY20240133,2024,12,17.33,0.0,17.33
HGY20240133,2025,1,17.33,8.0,9.329999999999998
HGY20240133,2025,2,17.33,16.0,1.3299999999999983
HGY20240133,2025,3,17.33,8.0,9.329999999999998
HGY20240133,2025,4,17.33,0.0,17.33
HGY20240133,2025,5,17.33,16.0,1.3299999999999983
HGY20240133,2025,6,17.33,8.0,9.329999999999998
HGY20240133,2025,7,17.33,0.0,17.33
HGY20240133,2025,8,17.33,24.0,-6.670000000000002
HGY20240133,2025,9,17.33,8.0,9.329999999999998
HGY20240133,2025,10,17.33,8.0,9.329999999999998
HGY20240133,2025,11,17.33,8.0,9.329999999999998
HGY20240133,2025,12,17.33,8.0,9.329999999999998
HGY20240134,2024,1,17.33,8.0,9.329999999999998
HGY20240134,2024,2,17.33,8.0,9.329999999999998
HGY20240134,2024,3,17.33,16.0,1.3299999999999983
HGY20240134,2024,4,17.33,16.0,1.3299999999999983
HGY20240134,2024,5,17.33,16.0,1.3299999999999983
HGY20240134,2024,6,17.33,8.0,9.329999999999998
HGY20240134,2024,7,17.33,24.0,-6.670000000000002
HGY20240134,2024,8,17.33,8.0,9.329999999999998
HGY20240134,2024,9,17.33,0.0,17.33
HGY20240134,2024,10,17.33,0.0,17.33
HGY20240134,2024,11,17.33,8.0,9.329999999999998
HGY20240134,2024,12,17.33,8.0,9.329999999999998
HGY20240134,2025,1,17.33,16.0,1.3299999999999983
HGY20240134,2025,2,17.33,8.0,9.329999999999998
HGY20240134,2025,3,17.33,8.0,9.329999999999998
HGY20240134,2025,4,17.33,8.0,9.329999999999998
HGY20240134,2025,5,17.33,0.0,17.33
HGY20240134,2025,6,17.33,0.0,17.33
HGY20240134,2025,7,17.33,8.0,9.329999999999998
HGY20240134,2025,8,17.33,0.0,17.33
HGY20240134,2025,9,17.33,8.0,9.329999999999998
HGY20240134,2025,10,17.33,16.0,1.3299999999999983
HGY20240134,2025,11,17.33,16.0,1.3299999999999983
HGY20240134,2025,12,17.33,0.0,17.33
HGY20240135,2024,1,17.33,24.0,-6.670000000000002
HGY20240135,2024,2,17.33,8.0,9.329999999999998
HGY20240135,2024,3,17.33,8.0,9.329999999999998
HGY20240135,2024,4,17.33,0.0,17.33
HGY20240135,2024,5,17.33,8.0,9.329999999999998
HGY20240135,2024,6,17.33,32.0,-14.670000000000002
HGY20240135,2024,7,17.33,16.0,1.3299999999999983
HGY20240135,2024,8,17.33,16.0,1.3299999999999983
HGY20240135,2024,9,17.33,24.0,-6.670000000000002
HGY20240135,2024,10,17.33,0.0,17.33
HGY20240135,2024,11,17.33,24.0,-6.670000000000002
HGY20240135,2024,12,17.33,16.0,1.3299999999999983
HGY20240135,2025,1,17.33,8.0,9.329999999999998
HGY20240135,2025,2,17.33,8.0,9.329999999999998
HGY20240135,2025,3,17.33,8.0,9.329999999999998
HGY20240135,2025,4,17.33,8.0,9.329999999999998
HGY20240135,2025,5,17.33,0.0,17.33
HGY20240135,2025,6,17.33,0.0,17.33
HGY20240135,2025,7,17.33,8.0,9.329999999999998
HGY20240135,2025,8,17.33,8.0,9.329999999999998
HGY20240135,2025,9,17.33,0.0,17.33
HGY20240135,2025,10,17.33,24.0,-6.670000000000002
HGY20240135,2025,11,17.33,8.0,9.329999999999998
HGY20240135,2025,12,17.33,8.0,9.329999999999998
HGY20240136,2024,1,17.33,0.0,17.33
HGY20240136,2024,2,17.33,8.0,9.329999999999998
HGY20240136,2024,3,17.33,32.0,-14.670000000000002
HGY20240136,2024,4,17.33,0.0,17.33
HGY20240136,2024,5,17.33,24.0,-6.670000000000002
HGY20240136,2024,6,17.33,0.0,17.33
HGY20240136,2024,7,17.33,16.0,1.3299999999999983
HGY20240136,2024,8,17.33,0.0,17.33
HGY20240136,2024,9,17.33,8.0,9.329999999999998
HGY20240136,2024,10,17.33,24.0,-6.670000000000002
HGY20240136,2024,11,17.33,16.0,1.3299999999999983
HGY20240136,2024,12,17.33,8.0,9.329999999999998
HGY20240136,2025,1,17.33,0.0,17.33
HGY20240136,2025,2,17.33,8.0,9.329999999999998
HGY20240136,2025,3,17.33,0.0,17.33
HGY20240136,2025,4,17.33,8.0,9.329999999999998
HGY20240136,2025,5,17.33,8.0,9.329999999999998
HGY20240136,2025,6,17.33,0.0,17.33
HGY20240136,2025,7,17.33,8.0,9.329999999999998
HGY20240136,2025,8,17.33,0.0,17.33
HGY20240136,2025,9,17.33,16.0,1.3299999999999983
HGY20240136,2025,10,17.33,16.0,1.3299999999999983
HGY20240136,2025,11,17.33,0.0,17.33
HGY20240136,2025,12,17.33,24.0,-6.670000000000002
HGY20240137,2024,1,17.33,8.0,9.329999999999998
HGY20240137,2024,2,17.33,16.0,1.3299999999999983
HGY20240137,2024,3,17.33,24.0,-6.670000000000002
HGY20240137,2024,4,17.33,0.0,17.33
HGY20240137,2024,5,17.33,8.0,9.329999999999998
HGY20240137,2024,6,17.33,0.0,17.33
HGY20240137,2024,7,17.33,8.0,9.329999999999998
HGY20240137,2024,8,17.33,8.0,9.329999999999998
HGY20240137,2024,9,17.33,0.0,17.33
HGY20240137,2024,10,17.33,16.0,1.3299999999999983
HGY20240137,2024,11,17.33,16.0,1.3299999999999983
HGY20240137,2024,12,17.33,8.0,9.329999999999998
HGY20240022,2024,1,17.33,16.0,1.3299999999999983
HGY20240022,2024,2,17.33,0.0,17.33
HGY20240022,2024,3,17.33,8.0,9.329999999999998
HGY20240022,2024,4,17.33,8.0,9.329999999999998
HGY20240022,2024,5,17.33,0.0,17.33
HGY20240022,2024,6,17.33,16.0,1.3299999999999983
HGY20240022,2024,7,17.33,8.0,9.329999999999998
HGY20240022,2024,8,17.33,24.0,-6.670000000000002
HGY20240022,2024,9,17.33,8.0,9.329999999999998
HGY20240022,2024,10,17.33,8.0,9.329999999999998
HGY20240022,2024,11,17.33,0.0,17.33
HGY20240022,2024,12,17.33,8.0,9.329999999999998
HGY20240022,2025,1,17.33,24.0,-6.670000000000002
HGY20240022,2025,2,17.33,16.0,1.3299999999999983
HGY20240022,2025,3,17.33,8.0,9.329999999999998
HGY20240022,2025,4,17.33,16.0,1.3299999999999983
HGY20240022,2025,5,17.33,8.0,9.329999999999998
HGY20240022,2025,6,17.33,24.0,-6.670000000000002
HGY20240022,2025,7,17.33,24.0,-6.670000000000002
HGY20240022,2025,8,17.33,8.0,9.329999999999998
HGY20240022,2025,9,17.33,8.0,9.329999999999998
HGY20240022,2025,10,17.33,8.0,9.329999999999998
HGY20240022,2025,11,17.33,0.0,17.33
HGY20240022,2025,12,17.33,16.0,1.3299999999999983
HGY20240023,2024,1,17.33,8.0,9.329999999999998
HGY20240023,2024,2,17.33,0.0,17.33
HGY20240023,2024,3,17.33,0.0,17.33
HGY20240023,2024,4,17.33,24.0,-6.670000000000002
HGY20240023,2024,5,17.33,16.0,1.3299999999999983
HGY20240023,2024,6,17.33,16.0,1.3299999999999983
HGY20240023,2024,7,17.33,16.0,1.3299999999999983
HGY20240023,2024,8,17.33,24.0,-6.670000000000002
HGY20240023,2024,9,17.33,8.0,9.329999999999998
HGY20240023,2024,10,17.33,0.0,17.33
HGY20240023,2024,11,17.33,0.0,17.33
HGY20240023,2024,12,17.33,8.0,9.329999999999998
HGY20240023,2025,1,17.33,8.0,9.329999999999998
HGY20240023,2025,2,17.33,8.0,9.329999999999998
HGY20240023,2025,3,17.33,32.0,-14.670000000000002
HGY20240023,2025,4,17.33,0.0,17.33
HGY20240023,2025,5,17.33,8.0,9.329999999999998
HGY20240023,2025,6,17.33,24.0,-6.670000000000002
HGY20240023,2025,7,17.33,32.0,-14.670000000000002
HGY20240023,2025,8,17.33,0.0,17.33
HGY20240023,2025,9,17.33,16.0,1.3299999999999983
HGY20240023,2025,10,17.33,8.0,9.329999999999998
HGY20240023,2025,11,17.33,16.0,1.3299999999999983
HGY20240023,2025,12,17.33,0.0,17.33
HGY20240024,2024,1,8.67,4.0,4.67
HGY20240024,2024,2,8.67,4.0,4.67
HGY20240024,2024,3,8.67,8.0,0.6699999999999999
HGY20240024,2024,4,8.67,4.0,4.67
HGY20240024,2024,5,8.67,8.0,0.6699999999999999
HGY20240024,2024,6,8.67,4.0,4.67
HGY20240024,2024,7,8.67,4.0,4.67
HGY20240024,2024,8,8.67,0.0,8.67
HGY20240024,2024,9,8.67,20.0,-11.33
HGY20240024,2024,10,8.67,12.0,-3.33
